epoch_count,duration_days,temporal_spacing_mean_days,temporal_spacing_std_days,incidence_angle_mean_deg,incidence_angle_std_deg,coherence_mean,coherence_std,minimum_coherence,phase_quality_mean,phase_quality_std,noise_estimate_mean_mm,mean_displacement_mm,displacement_std_mm,displacement_range_mm,displacement_to_noise_ratio,mean_absolute_step_mm,max_absolute_step_mm,max_step_to_range_ratio,sign_change_count,zero_crossing_count,directional_consistency,slope_mm_per_year,linear_fit_residual_std_mm,acceleration_mm_per_year2,quadratic_fit_residual_std_mm,temporal_autocorrelation_lag1,approximate_periodicity_indicator,sample_id,target_label,is_edge_case,edge_case_type
13.0,175.19,14.6,0.34,30.97,0.0,0.7861,0.0838,0.6574,0.8225,0.0691,1.045,0.7435,2.5746,10.2133,9.773,2.5498,9.4326,0.9236,7.0,7.0,0.5,-7.4584,2.3202,37.2473,2.2908,-0.1033,0.8763,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00380,ATMOSPHERIC_TRANSIENT,False,none
9.0,170.17,21.27,0.34,35.26,0.0,0.77,0.0908,0.6547,0.8321,0.062,0.798,0.178,5.4825,23.0716,28.912,6.0486,11.8581,0.514,4.0,2.0,0.5,-4.1931,5.446,216.1848,5.0058,0.0492,0.6462,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00143,ATMOSPHERIC_TRANSIENT,False,none
7.0,119.66,19.94,0.15,31.23,0.0,0.8142,0.0898,0.6788,0.8052,0.0655,0.781,4.0514,3.4333,10.3558,13.26,6.1698,7.4285,0.7173,5.0,2.0,0.5,10.2574,3.2455,-127.0965,3.1784,-0.5751,0.6821,STRATA_SYN_TEMPORALLY_INCONSISTENT_00149,TEMPORALLY_INCONSISTENT,False,none
18.0,145.53,8.56,0.33,37.7,0.0,0.8263,0.0859,0.6538,0.8221,0.0721,2.197,-1.1733,2.0427,7.6655,3.489,2.5115,5.7147,0.7455,9.0,6.0,0.6471,0.0203,2.0427,95.8407,1.9418,-0.0304,0.972,STRATA_SYN_STRUCTURAL_MONOTONIC_00413,STRUCTURAL_MONOTONIC,False,none
8.0,43.41,6.2,0.26,43.09,0.0,0.8361,0.0578,0.7204,0.8956,0.0344,1.335,-0.3277,1.5374,4.9988,3.744,1.7317,3.9397,0.7881,4.0,3.0,0.5714,22.0919,1.2768,997.2327,1.0926,0.0626,0.553,STRATA_SYN_STRUCTURAL_MONOTONIC_00188,STRUCTURAL_MONOTONIC,False,none
17.0,346.57,21.66,0.37,30.5,0.0,0.7692,0.0649,0.6829,0.8222,0.0641,0.51,-1.4205,1.2531,5.6329,11.045,0.8042,2.4707,0.4386,6.0,2.0,0.5625,-3.6324,0.6762,-6.0475,0.6368,0.4937,0.1049,STRATA_SYN_STRUCTURAL_ACCELERATING_00072,STRUCTURAL_ACCELERATING,False,none
20.0,259.9,13.68,0.28,35.79,0.0,0.7843,0.0859,0.6503,0.8252,0.0731,3.138,-0.2483,5.129,20.9856,6.688,4.3004,12.3061,0.5864,15.0,5.0,0.5263,-12.2934,4.39,5.859,4.3883,0.4447,0.7438,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00439,SEASONAL_ENVIRONMENTAL,True,seasonal_with_high_noise
18.0,102.73,6.04,0.23,41.32,0.0,0.8073,0.0969,0.6642,0.8354,0.0726,2.424,2.7727,3.3064,13.4452,5.547,5.1926,9.9466,0.7398,16.0,8.0,0.5294,-13.6416,3.0933,-153.0052,3.0528,-0.3753,0.8331,STRATA_SYN_TEMPORALLY_INCONSISTENT_00210,TEMPORALLY_INCONSISTENT,False,none
14.0,175.22,13.48,0.25,32.4,0.0,0.7815,0.0915,0.6531,0.8008,0.0701,2.619,0.2223,1.9482,7.0771,2.702,2.7717,7.0771,1.0,8.0,9.0,0.5385,-1.2762,1.9389,4.5993,1.9384,-0.4191,0.5532,STRATA_SYN_STRUCTURAL_ACCELERATING_00213,STRUCTURAL_ACCELERATING,False,none
13.0,188.08,15.67,0.28,31.62,0.0,0.8034,0.0864,0.663,0.8093,0.081,1.468,-0.9471,1.4663,5.5124,3.755,1.855,3.6275,0.6581,8.0,6.0,0.5833,-1.4414,1.4479,10.2683,1.4431,-0.1282,0.9538,STRATA_SYN_STRUCTURAL_MONOTONIC_00491,STRUCTURAL_MONOTONIC,False,none
22.0,361.37,17.21,0.27,27.63,0.0,0.7686,0.063,0.6681,0.8257,0.0812,2.436,-1.057,6.3623,20.1907,8.288,2.89,9.7432,0.4826,7.0,3.0,0.5238,-1.7471,6.3409,-72.4696,5.6463,0.8201,0.243,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00179,SEASONAL_ENVIRONMENTAL,False,none
10.0,116.98,13.0,0.33,42.41,0.0,0.1703,0.037,0.1028,0.1642,0.0351,3.839,0.6509,4.9276,17.6153,4.589,6.6074,17.6153,1.0,7.0,6.0,0.5556,4.4925,4.9063,-224.9924,4.7961,-0.5666,0.7018,STRATA_SYN_LOW_QUALITY_00491,LOW_QUALITY,False,none
15.0,188.9,13.49,0.3,32.3,0.0,0.8511,0.0781,0.6691,0.8421,0.0779,2.536,-0.8011,4.4109,16.9278,6.675,6.4595,15.192,0.8975,13.0,9.0,0.5,9.1172,4.1646,101.6702,4.0023,-0.3948,0.7226,STRATA_SYN_TEMPORALLY_INCONSISTENT_00462,TEMPORALLY_INCONSISTENT,False,none
14.0,138.65,10.67,0.33,29.17,0.0,0.8032,0.0689,0.6975,0.8091,0.0781,1.155,0.7458,2.8611,8.8586,7.67,5.1307,8.8586,1.0,12.0,13.0,0.5385,0.4486,2.8606,18.4425,2.8583,-0.8191,0.4449,STRATA_SYN_TEMPORALLY_INCONSISTENT_00205,TEMPORALLY_INCONSISTENT,False,none
6.0,57.59,11.52,0.19,25.55,0.0,0.7476,0.0477,0.6838,0.8543,0.0384,2.479,-2.0681,5.706,16.9277,6.828,9.4582,13.4864,0.7967,3.0,3.0,0.6,2.8056,5.704,-262.343,5.6947,-0.4107,0.8187,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00284,ATMOSPHERIC_TRANSIENT,False,none
14.0,244.89,18.84,0.27,40.54,0.0,0.8108,0.0827,0.6608,0.7939,0.0603,1.434,-1.5474,1.5117,4.9384,3.444,1.0243,2.752,0.5573,7.0,1.0,0.6154,-6.2821,0.7643,-6.0726,0.7553,0.5845,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00339,STRUCTURAL_ACCELERATING,False,none
8.0,131.47,18.78,0.28,28.46,0.0,0.7625,0.0694,0.6537,0.8436,0.0797,2.327,-4.1349,4.1412,12.2834,5.279,2.8057,5.0956,0.4148,3.0,1.0,0.7143,26.8723,2.6667,301.8813,1.9424,0.6127,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00360,SEASONAL_ENVIRONMENTAL,True,short_seasonal_sequence
16.0,95.73,6.38,0.27,41.16,0.0,0.1743,0.041,0.1106,0.1762,0.0443,4.992,-0.7739,7.3249,23.642,4.736,6.4611,17.2366,0.7291,11.0,5.0,0.5333,-71.4212,4.5744,360.6879,4.455,0.3413,0.2765,STRATA_SYN_LOW_QUALITY_00025,LOW_QUALITY,False,none
11.0,113.15,11.32,0.29,43.94,0.0,0.8338,0.0897,0.6666,0.8079,0.0615,3.0,-1.0955,3.571,11.5938,3.865,5.1573,11.5938,1.0,9.0,5.0,0.5,-6.8998,3.5063,149.3619,3.4486,-0.2652,0.7393,STRATA_SYN_STABLE_00490,STABLE,True,elevated_noise_stable
20.0,424.51,22.34,0.3,42.16,0.0,0.8054,0.0809,0.6785,0.8052,0.0718,1.273,3.9039,3.6091,13.7509,10.802,5.8053,10.2821,0.7477,18.0,7.0,0.5263,2.2303,3.5221,12.3268,3.4552,-0.5651,0.1225,STRATA_SYN_TEMPORALLY_INCONSISTENT_00444,TEMPORALLY_INCONSISTENT,False,none
13.0,277.77,23.15,0.21,29.59,0.0,0.7792,0.068,0.6755,0.8404,0.0609,1.116,-0.2306,2.4386,8.2018,7.349,1.7363,3.5098,0.4279,4.0,4.0,0.5,-1.8404,2.3993,-76.1289,1.4667,0.6137,0.6936,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00025,SEASONAL_ENVIRONMENTAL,False,none
20.0,195.65,10.3,0.29,43.39,0.0,0.8076,0.0749,0.6731,0.819,0.061,1.548,5.134,3.8144,13.3108,8.599,4.9782,10.6071,0.7969,18.0,5.0,0.5263,14.6344,2.9802,-61.5375,2.8906,-0.1465,0.1554,STRATA_SYN_TEMPORALLY_INCONSISTENT_00406,TEMPORALLY_INCONSISTENT,False,none
22.0,315.43,15.02,0.29,37.52,0.0,0.7969,0.0708,0.6526,0.8241,0.0811,1.607,0.9048,5.9257,18.7395,11.661,2.8028,8.0773,0.431,13.0,2.0,0.5238,-5.6935,5.7361,156.2112,3.2385,0.782,0.257,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00189,SEASONAL_ENVIRONMENTAL,False,none
12.0,230.4,20.95,0.23,34.28,0.0,0.7903,0.0824,0.689,0.847,0.0707,1.756,-0.65,1.9058,5.8116,3.31,2.3493,5.5076,0.9477,9.0,6.0,0.5455,2.3869,1.8463,57.0603,1.5582,-0.0385,0.9961,STRATA_SYN_STRUCTURAL_ACCELERATING_00498,STRUCTURAL_ACCELERATING,False,none
7.0,88.83,14.81,0.24,41.04,0.0,0.8456,0.0819,0.6778,0.801,0.0613,2.163,-2.0227,2.2722,5.9863,2.768,2.3603,5.336,0.8914,2.0,1.0,0.6667,-17.4919,1.7753,184.797,1.6958,0.1109,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00388,STRUCTURAL_MONOTONIC,False,none
23.0,203.48,9.25,0.29,37.15,0.0,0.811,0.0791,0.662,0.8377,0.0764,2.636,-3.6086,4.9404,19.4917,7.394,2.6108,8.7767,0.4503,13.0,3.0,0.5909,-19.363,3.7009,218.1452,2.4735,0.6416,0.153,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00278,SEASONAL_ENVIRONMENTAL,False,none
17.0,199.52,12.47,0.22,32.76,0.0,0.1616,0.0383,0.1086,0.1788,0.048,2.953,-0.5942,3.1246,10.1974,3.453,4.4678,10.0978,0.9902,10.0,11.0,0.6875,-0.9293,3.1207,49.2006,3.0601,-0.3245,0.3352,STRATA_SYN_LOW_QUALITY_00367,LOW_QUALITY,False,none
8.0,109.25,15.61,0.3,33.76,0.0,0.7991,0.0858,0.6515,0.8067,0.0367,1.053,3.1409,2.7521,8.128,7.719,5.0754,8.128,1.0,6.0,1.0,0.5714,2.745,2.739,-180.9283,2.6327,-0.7867,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00160,TEMPORALLY_INCONSISTENT,False,none
10.0,69.53,7.73,0.25,39.51,0.0,0.7574,0.0726,0.6514,0.7934,0.0636,1.718,-0.5223,1.6704,5.3601,3.12,1.5017,2.7083,0.5053,2.0,3.0,0.6667,1.1824,1.6689,-480.7547,1.4756,0.4675,0.4307,STRATA_SYN_STABLE_00071,STABLE,False,none
13.0,272.24,22.69,0.34,27.82,0.0,0.1422,0.0421,0.1029,0.1709,0.0462,4.612,-0.859,4.9933,17.4732,3.789,7.0669,12.7844,0.7317,8.0,9.0,0.5,-5.5801,4.8224,63.6828,4.5755,-0.221,0.7002,STRATA_SYN_LOW_QUALITY_00244,LOW_QUALITY,False,none
9.0,104.72,13.09,0.29,32.8,0.0,0.8148,0.086,0.6862,0.8091,0.0731,1.264,-0.4283,1.0696,3.7072,2.933,1.3986,3.7072,1.0,6.0,5.0,0.625,-6.2638,0.8969,-3.2149,0.8968,-0.3152,0.5695,STRATA_SYN_STRUCTURAL_MONOTONIC_00416,STRUCTURAL_MONOTONIC,False,none
6.0,34.49,6.9,0.37,31.7,0.0,0.8098,0.0549,0.7283,0.8175,0.0684,2.396,-0.8961,0.7791,2.5515,1.065,1.1063,2.5515,1.0,3.0,1.0,0.6,2.1101,0.7761,1001.2757,0.6348,-0.5418,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00100,STRUCTURAL_ACCELERATING,False,none
11.0,120.82,12.08,0.3,38.79,0.0,0.7544,0.0868,0.653,0.8498,0.0747,2.496,2.8617,6.0405,20.7049,8.295,3.3577,7.5495,0.3646,4.0,3.0,0.7,-53.123,2.3457,-171.3038,2.1956,0.5287,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00084,SEASONAL_ENVIRONMENTAL,False,none
8.0,57.63,8.23,0.26,43.56,0.0,0.1559,0.0261,0.109,0.1616,0.0515,2.737,1.9034,2.3206,6.3333,2.314,2.3204,5.9624,0.9414,4.0,5.0,0.7143,-15.4228,2.1782,-1011.8705,1.8323,0.1503,0.8638,STRATA_SYN_LOW_QUALITY_00145,LOW_QUALITY,False,none
15.0,323.27,23.09,0.25,29.35,0.0,0.7818,0.0818,0.658,0.8256,0.0684,2.996,-2.9419,3.0948,11.7468,3.921,4.3632,8.505,0.724,9.0,6.0,0.5714,-2.7247,3.0042,-15.2769,2.9614,-0.1848,0.9263,STRATA_SYN_STRUCTURAL_ACCELERATING_00289,STRUCTURAL_ACCELERATING,False,none
13.0,171.54,14.3,0.25,33.42,0.0,0.8061,0.0667,0.7191,0.8246,0.0664,2.251,-3.2766,6.4629,20.3557,9.043,2.7196,7.8407,0.3852,7.0,3.0,0.5833,41.7291,2.0987,33.4686,2.0745,0.7636,0.1723,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00175,SEASONAL_ENVIRONMENTAL,False,none
12.0,119.58,10.87,0.23,35.61,0.0,0.7982,0.1089,0.6739,0.8134,0.0651,0.601,-0.0472,0.4442,1.3802,2.297,0.4399,1.1583,0.8392,5.0,4.0,0.5455,-0.176,0.4438,29.7191,0.4217,-0.0502,0.7393,STRATA_SYN_STABLE_00258,STABLE,False,none
15.0,86.94,6.21,0.34,36.67,0.0,0.8019,0.0869,0.6512,0.8001,0.074,0.781,0.9863,3.8896,16.5779,21.227,3.0754,16.0881,0.9705,10.0,7.0,0.5714,9.0873,3.8335,-482.5711,3.6573,-0.1134,0.9418,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00372,ATMOSPHERIC_TRANSIENT,False,none
17.0,273.89,17.12,0.34,39.73,0.0,0.7945,0.102,0.6516,0.818,0.0786,2.587,-1.357,3.2005,11.1344,4.304,3.7387,7.75,0.696,8.0,7.0,0.6875,-4.5438,3.0262,36.518,2.903,0.0325,0.5431,STRATA_SYN_STRUCTURAL_ACCELERATING_00124,STRUCTURAL_ACCELERATING,False,none
6.0,50.31,10.06,0.27,33.41,0.0,0.145,0.0324,0.1047,0.2146,0.0353,2.617,-0.1266,2.4352,7.3015,2.79,3.019,6.1817,0.8466,2.0,2.0,0.6,-20.3967,2.2396,-1232.704,1.9097,-0.0247,0.9326,STRATA_SYN_LOW_QUALITY_00078,LOW_QUALITY,False,none
6.0,71.7,14.34,0.23,42.25,0.0,0.8727,0.0525,0.8006,0.8264,0.0561,1.224,3.8351,3.8627,9.7349,7.953,3.957,8.2902,0.8516,2.0,0.0,0.6,-20.8962,3.5993,-1142.5886,2.8542,0.1933,0.0,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00297,ATMOSPHERIC_TRANSIENT,False,none
17.0,249.0,15.56,0.16,35.28,0.0,0.8189,0.0841,0.6728,0.8303,0.0754,2.134,-1.6257,1.6588,5.208,2.44,1.9012,4.3643,0.838,8.0,6.0,0.5,-0.4561,1.656,-26.0142,1.5773,0.0258,0.8486,STRATA_SYN_STRUCTURAL_ACCELERATING_00450,STRUCTURAL_ACCELERATING,False,none
18.0,343.53,20.21,0.3,42.47,0.0,0.777,0.0888,0.6595,0.8104,0.0688,1.055,5.9424,3.3184,11.4574,10.86,5.22,8.0112,0.6992,16.0,0.0,0.5294,5.5351,2.913,-27.2136,2.7372,-0.3157,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00369,TEMPORALLY_INCONSISTENT,False,none
17.0,95.36,5.96,0.31,39.61,0.0,0.8071,0.0892,0.6597,0.8041,0.0724,3.138,2.6876,3.9936,15.2035,4.845,3.9045,8.8227,0.5803,10.0,4.0,0.5,24.0802,3.5044,-171.0926,3.4706,0.3868,0.6481,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00007,SEASONAL_ENVIRONMENTAL,True,seasonal_with_high_noise
11.0,153.51,15.35,0.32,26.25,0.0,0.7984,0.068,0.6961,0.8189,0.0677,2.944,2.2297,3.6711,14.5083,4.928,4.8459,12.1199,0.8354,9.0,5.0,0.5,6.3191,3.5734,-202.8058,3.2057,-0.4684,0.6474,STRATA_SYN_TEMPORALLY_INCONSISTENT_00069,TEMPORALLY_INCONSISTENT,False,none
11.0,127.05,12.71,0.27,27.06,0.0,0.8172,0.0881,0.6603,0.8087,0.0728,2.626,-2.5286,2.7425,8.3855,3.193,3.1094,7.8991,0.942,6.0,4.0,0.5,-0.9169,2.7407,269.3743,2.3338,-0.1451,0.9015,STRATA_SYN_STRUCTURAL_ACCELERATING_00181,STRUCTURAL_ACCELERATING,False,none
8.0,79.17,11.31,0.18,34.54,0.0,0.7967,0.086,0.6561,0.8521,0.0736,1.356,-1.0611,0.8444,2.0675,1.525,1.5158,2.0675,1.0,5.0,0.0,0.5714,1.7108,0.8357,-124.5306,0.7897,-0.698,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00140,STRUCTURAL_ACCELERATING,False,none
13.0,270.5,22.54,0.29,34.48,0.0,0.7986,0.0897,0.6714,0.8223,0.0757,2.487,0.6943,1.9317,6.6038,2.655,1.886,3.9506,0.5982,7.0,4.0,0.5,2.2107,1.8631,45.2918,1.5252,0.2873,0.7677,STRATA_SYN_STABLE_00337,STABLE,False,none
19.0,358.56,19.92,0.26,34.81,0.0,0.7759,0.0851,0.6638,0.8177,0.0737,2.478,4.9576,3.7281,13.2031,5.328,2.9017,5.502,0.4167,12.0,2.0,0.5556,10.2599,2.1157,-5.9442,2.1025,0.5515,0.1565,STRATA_SYN_STRUCTURAL_MONOTONIC_00473,STRUCTURAL_MONOTONIC,False,none
24.0,303.19,13.18,0.28,31.8,0.0,0.7672,0.0777,0.6509,0.8367,0.0671,2.625,-0.6289,5.5222,20.7713,7.913,3.7763,8.578,0.413,16.0,8.0,0.5652,-4.8225,5.3898,163.7462,2.8807,0.607,0.7801,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00428,SEASONAL_ENVIRONMENTAL,False,none
6.0,113.78,22.76,0.31,39.86,0.0,0.7544,0.0654,0.7017,0.8152,0.0746,0.714,-0.3761,0.5798,1.6291,2.282,0.5559,1.1395,0.6995,2.0,1.0,0.8,-4.529,0.3217,4.5493,0.3209,0.1096,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00231,STRUCTURAL_ACCELERATING,False,none
13.0,218.61,18.22,0.31,37.05,0.0,0.7889,0.0796,0.654,0.8373,0.0585,2.387,3.0215,3.8191,11.4955,4.816,5.8477,11.4955,1.0,9.0,6.0,0.5,-1.9347,3.802,-113.4384,3.3737,-0.5727,0.9135,STRATA_SYN_TEMPORALLY_INCONSISTENT_00412,TEMPORALLY_INCONSISTENT,False,none
20.0,303.1,15.95,0.27,26.27,0.0,0.1762,0.0379,0.1004,0.1706,0.0495,3.868,-0.2617,4.145,16.414,4.244,4.3199,10.8562,0.6614,10.0,9.0,0.5263,-1.3418,4.1312,57.8822,3.7944,0.1893,0.4743,STRATA_SYN_LOW_QUALITY_00243,LOW_QUALITY,False,none
6.0,76.07,15.21,0.21,41.78,0.0,0.8071,0.0938,0.6718,0.8607,0.068,2.772,1.6592,1.5689,4.8076,1.734,1.7938,2.6422,0.5496,1.0,1.0,0.6,-0.7596,1.5679,-669.8583,0.5953,0.088,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00360,STRUCTURAL_ACCELERATING,False,none
12.0,148.5,13.5,0.31,38.94,0.0,0.8257,0.0979,0.6694,0.8033,0.0705,2.89,-0.6892,2.7344,7.3921,2.558,3.3557,7.1309,0.9647,5.0,6.0,0.6364,-7.2171,2.5751,-26.4071,2.5681,0.0005,0.6241,STRATA_SYN_STRUCTURAL_ACCELERATING_00121,STRUCTURAL_ACCELERATING,False,none
10.0,84.46,9.38,0.2,38.02,0.0,0.7938,0.0776,0.6896,0.8199,0.0758,0.518,1.5477,3.1126,9.3335,18.018,1.0801,1.9869,0.2129,1.0,1.0,0.8889,-41.7559,0.4818,-124.4278,0.3779,0.7212,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00304,SEASONAL_ENVIRONMENTAL,False,none
16.0,102.68,6.85,0.29,37.87,0.0,0.7951,0.0818,0.6815,0.8176,0.0799,1.225,-0.719,2.4546,10.5281,8.594,2.379,10.5281,1.0,6.0,8.0,0.4667,6.5343,2.3883,22.9798,2.3871,-0.1927,0.882,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00028,ATMOSPHERIC_TRANSIENT,False,none
11.0,83.59,8.36,0.32,37.41,0.0,0.874,0.0563,0.7558,0.8507,0.0704,2.356,0.2069,1.9316,5.7769,2.452,2.4757,5.6513,0.9783,4.0,5.0,0.6,6.9643,1.8644,2.1617,1.8644,-0.3566,0.4926,STRATA_SYN_STRUCTURAL_ACCELERATING_00251,STRUCTURAL_ACCELERATING,True,accelerating_moderate_noise
12.0,108.52,9.87,0.2,44.61,0.0,0.8198,0.0921,0.6564,0.8462,0.0618,2.89,-0.8337,2.2464,7.6251,2.638,2.6916,7.6251,1.0,6.0,4.0,0.5455,6.9872,2.1496,-160.5617,2.0591,0.0085,0.9175,STRATA_SYN_STRUCTURAL_MONOTONIC_00227,STRUCTURAL_MONOTONIC,False,none
7.0,134.56,22.43,0.29,30.77,0.0,0.7516,0.0631,0.6915,0.8244,0.0776,2.617,-0.0804,3.4267,9.8135,3.75,4.2456,5.7213,0.583,2.0,3.0,0.6667,0.025,3.4267,-141.9951,3.2987,0.1381,0.3983,STRATA_SYN_STRUCTURAL_ACCELERATING_00438,STRUCTURAL_ACCELERATING,True,accelerating_moderate_noise
13.0,186.54,15.54,0.32,32.8,0.0,0.8088,0.0849,0.6883,0.8141,0.0683,1.945,0.5532,1.733,5.8459,3.006,2.4641,5.7662,0.9864,8.0,7.0,0.5833,-3.2125,1.655,16.7228,1.6443,-0.2629,0.4466,STRATA_SYN_STABLE_00096,STABLE,False,none
14.0,227.83,17.53,0.36,32.4,0.0,0.8058,0.1012,0.6518,0.8234,0.0659,2.648,0.0762,4.3613,16.9543,6.403,6.24,10.9506,0.6459,10.0,9.0,0.5385,2.8683,4.326,97.9729,4.0073,-0.2026,0.6438,STRATA_SYN_TEMPORALLY_INCONSISTENT_00330,TEMPORALLY_INCONSISTENT,False,none
11.0,160.98,16.1,0.3,34.03,0.0,0.7939,0.083,0.6692,0.8201,0.0483,2.737,-0.4316,2.0666,6.666,2.436,1.6605,5.4445,0.8168,5.0,3.0,0.5,-4.6735,1.961,40.056,1.9307,0.4052,0.7813,STRATA_SYN_STABLE_00140,STABLE,False,none
22.0,503.33,23.97,0.32,28.27,0.0,0.7916,0.0813,0.6537,0.8316,0.0873,3.32,-0.8462,8.1341,25.3962,7.649,4.7458,12.0796,0.4756,10.0,4.0,0.5238,-8.9331,7.2349,6.2518,7.2187,0.744,0.4687,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00217,SEASONAL_ENVIRONMENTAL,True,seasonal_with_high_noise
14.0,202.19,15.55,0.29,34.73,0.0,0.798,0.0974,0.6722,0.8229,0.051,1.272,4.5554,3.8481,11.3305,8.908,6.375,9.0745,0.8009,12.0,6.0,0.5385,10.9521,3.3556,21.48,3.3438,-0.423,0.3842,STRATA_SYN_TEMPORALLY_INCONSISTENT_00383,TEMPORALLY_INCONSISTENT,False,none
6.0,45.78,9.16,0.29,35.38,0.0,0.8879,0.0535,0.7767,0.8486,0.0552,1.613,-0.5825,1.2539,4.0194,2.492,1.6575,2.662,0.6623,2.0,2.0,0.6,11.8362,1.1453,-28.8531,1.1451,0.0926,0.9381,STRATA_SYN_STRUCTURAL_ACCELERATING_00012,STRUCTURAL_ACCELERATING,False,none
11.0,206.61,20.66,0.28,33.94,0.0,0.8212,0.0771,0.6885,0.8212,0.062,1.297,-1.1616,1.6102,5.3222,4.103,1.2863,2.8962,0.5442,8.0,3.0,0.5,-7.6118,0.8583,19.4028,0.8133,0.2957,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00204,STRUCTURAL_ACCELERATING,False,none
24.0,394.96,17.17,0.32,39.68,0.0,0.8107,0.0816,0.668,0.8057,0.0694,1.568,-0.6418,3.1958,11.5248,7.35,2.2092,5.936,0.5151,13.0,6.0,0.5217,0.9311,3.1815,-16.0458,3.0897,0.6201,0.5281,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00157,SEASONAL_ENVIRONMENTAL,False,none
13.0,209.88,17.49,0.25,30.58,0.0,0.1566,0.04,0.1013,0.1574,0.031,4.13,0.2465,4.1586,14.9905,3.63,3.8051,8.484,0.566,8.0,7.0,0.5833,0.633,4.157,-32.8156,4.1306,0.2911,0.3091,STRATA_SYN_LOW_QUALITY_00074,LOW_QUALITY,False,none
10.0,56.78,6.31,0.21,37.68,0.0,0.8015,0.0653,0.6818,0.8536,0.0495,2.831,0.365,2.0322,7.715,2.725,2.9176,7.715,1.0,6.0,6.0,0.6667,4.0809,2.022,-720.9729,1.8641,-0.3635,0.9567,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00292,ATMOSPHERIC_TRANSIENT,False,none
20.0,139.6,7.35,0.26,43.54,0.0,0.8049,0.0834,0.6574,0.8139,0.0687,0.517,0.7797,3.2826,15.8212,30.602,2.1315,14.8179,0.9366,11.0,9.0,0.4737,4.7696,3.2355,-100.1746,3.1791,-0.0358,0.9196,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00340,ATMOSPHERIC_TRANSIENT,False,none
14.0,81.57,6.27,0.29,33.1,0.0,0.7918,0.1078,0.6588,0.8096,0.0619,1.149,0.9179,1.6129,6.1241,5.33,1.4142,6.1241,1.0,6.0,3.0,0.6923,0.9959,1.6115,75.3936,1.6035,0.1881,0.4895,STRATA_SYN_STABLE_00367,STABLE,False,none
16.0,92.24,6.15,0.3,39.02,0.0,0.8022,0.1006,0.6539,0.7976,0.0824,2.666,1.5628,2.3392,9.5702,3.59,2.3303,9.5702,1.0,8.0,7.0,0.5333,0.7805,2.3384,77.0603,2.3293,-0.1388,0.2302,STRATA_SYN_STABLE_00292,STABLE,False,none
11.0,121.75,12.18,0.28,30.11,0.0,0.825,0.0763,0.6642,0.8527,0.0596,2.863,0.5214,2.7061,8.4494,2.951,1.9502,4.6476,0.5501,8.0,1.0,0.6,22.2296,1.3368,91.2731,1.2593,0.4926,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00430,SEASONAL_ENVIRONMENTAL,False,none
18.0,212.61,12.51,0.26,26.2,0.0,0.7892,0.0929,0.6737,0.822,0.0671,2.111,0.8199,2.5707,10.2463,4.854,2.6836,7.0295,0.6861,10.0,8.0,0.5294,3.3051,2.5032,6.6633,2.5014,0.2246,0.9765,STRATA_SYN_STRUCTURAL_MONOTONIC_00356,STRUCTURAL_MONOTONIC,True,noise_reversal_edge
15.0,273.33,19.52,0.28,29.97,0.0,0.7968,0.0897,0.6508,0.8203,0.0477,2.009,-0.7709,3.7105,11.9625,5.954,6.0608,10.3458,0.8649,13.0,12.0,0.5,-6.677,3.3753,-8.0237,3.37,-0.4745,0.6239,STRATA_SYN_TEMPORALLY_INCONSISTENT_00188,TEMPORALLY_INCONSISTENT,False,none
